0.5,0.998272129881195,0.941215947855813,0.793466163227458,0.76453474087255,0.574628697055401,1.00398634827612,0.949850972762076,0.795515912068806,0.773057120439671,0.57978766928419
1,0.999198035209876,0.982137117536225,0.722202131916779,0.808367781514588,0.610577768363843,0.979558654677795,0.971207168955406,0.70124792629454,0.801633285358217,0.603600608999692
1.5,0.99920450465129,0.969170731405202,0.693744325082353,0.805783697687558,0.599945938811561,0.953657352083651,0.929001518188775,0.658778971480904,0.775602074502417,0.574986177956247
2,0.999464034602934,0.987053951332128,0.685840349105718,0.838431808719205,0.604074812889743,0.943021200900289,0.942366262960925,0.6372751133688,0.805189429908121,0.576147237073275
2.5,0.999158096473322,0.985983921564207,0.686622618930897,0.83346191379572,0.600721824384189,0.939451926617191,0.938568954526449,0.635472782919542,0.798003220569247,0.571115563710668
3,0.999485178513141,0.992485449946158,0.677414625528096,0.851011773040899,0.601337072740668,0.936747895555069,0.94198709170974,0.624574280707838,0.811233910406775,0.570971263284867
3.5,0.999988394215752,0.999990786911494,0.671458861753782,0.856516055858897,0.608119689407848,0.933025721727023,0.936511120797926,0.620610923034132,0.79770668487917,0.570324189016224
4,0.999968150103655,0.999413260374213,0.656712102019517,0.840814744476884,0.581614594979238,0.944390406355264,0.960706856568342,0.602729654652632,0.809584234499464,0.557921389954306
4.5,0.999554074696972,0.993971755174031,0.666156856994007,0.833548690641893,0.586943255512347,0.935981729921623,0.952866407546918,0.600629757798229,0.794070204434203,0.562858450327417
5,0.99949742965296,0.993918709886278,0.678833565585977,0.826826715957729,0.569479444633618,0.948410162586949,0.968097470213024,0.626713441585237,0.821435666196356,0.552770427129865
5.5,0.999551135742375,0.987479967921532,0.694709779622609,0.820441769045688,0.606381012670062,0.937145479773018,0.938073017979655,0.641989401265145,0.783623212915918,0.575809089689403
6,0.999969942111131,0.995312748495712,0.678048024411181,0.850041108188537,0.601588955284521,0.963948775467305,0.956841193010273,0.656171248738208,0.820603559046063,0.577612372224138
6.5,0.99936457747851,0.990154496253949,0.684077097318253,0.855817289220266,0.603639803494199,0.958902765899973,0.965946527727691,0.641672644489042,0.839222571401468,0.588211303380088
7,0.998482980891557,0.990124189492728,0.704560937565981,0.841848684525497,0.609998376222609,0.967611676588036,0.978627128242304,0.665503622431229,0.835105128056592,0.602532047037073
7.5,0.996303525074632,0.984577997432372,0.714378764074839,0.809824123831539,0.607710543959366,0.994307022847652,1.00321650098353,0.693241039983368,0.826597859779679,0.618946342617599
8,0.992637303962892,0.973763057025723,0.698391186429109,0.731864832728166,0.621725943581063,0.969484083504676,0.970681070271114,0.664187478029907,0.731491318549314,0.619753637772427
8.5,0.989359094110671,0.969509622633761,0.700885200668477,0.725490998865776,0.617883043528864,0.965831702030666,0.967420193513361,0.665378435199164,0.725641039443439,0.616390307795316
9,0.986932603311866,0.958413037515623,0.697085554105941,0.758464369689338,0.602533322151004,0.966098879504717,0.95361472786608,0.669029587425616,0.758002594124438,0.59912760454021
9.5,0.982889802060379,0.965579847407172,0.658290879676711,0.756746203139779,0.620471435919691,0.963666460331379,0.970590523813549,0.620365670930043,0.763833946295441,0.623755132284808
10,0.982526783969804,0.973028936497937,0.658102864614312,0.757633447878841,0.618970873448675,0.939133128489359,0.958946389165201,0.601588193649093,0.749627854085625,0.60992081783984
10.5,0.979158334565255,0.96912870004028,0.663567294374864,0.804088700885375,0.572726095652893,0.921966209029898,0.940862624394277,0.598321769184297,0.786175812471964,0.553470985467375
11,0.98110930943558,0.963574700944729,0.657716130122462,0.781851561852398,0.589100143622636,0.903663063444633,0.909164863827097,0.585019863541942,0.743074045375515,0.554624077116692
11.5,0.979894459741985,0.961222785563256,0.662382919154826,0.781270477546898,0.601480372249182,0.889439782998385,0.89397684446189,0.580622999485728,0.731797766112776,0.55969910307892
12,0.97825182824213,0.962952201227683,0.661147048377474,0.784575658127791,0.598613667341456,0.879030373202019,0.886925453332934,0.573494943325865,0.728597982666192,0.550966337006113
12.5,0.975438223105934,0.957780255798342,0.657865013715876,0.757285181651883,0.620053989320442,0.885575418747241,0.889202047519597,0.578321999063444,0.706397781177918,0.577376178089032
13,0.97550254597732,0.9637794957923,0.662800684457987,0.787061743666751,0.614401032316798,0.873237900470254,0.890289014902818,0.567472718002838,0.733486417645,0.568310743278418
13.5,0.973304802425673,0.961104284463055,0.659927328448022,0.76798903486013,0.622890207673192,0.889040824900445,0.901101351523288,0.581186460199936,0.723858853918797,0.585571505286497
14,0.978847385456553,0.970276838807628,0.658131645453306,0.717016623750706,0.669272565282509,0.887551507379428,0.908067903505226,0.56984355005335,0.669470731707448,0.631550850264599
14.5,0.977210333838077,0.964414094770779,0.657549206826907,0.755406752670898,0.642501748453863,0.876867225918432,0.887199712707118,0.569292653632395,0.696473350705968,0.595613613677365
15,0.982497816139734,0.964377717995683,0.649454753339167,0.735104816487994,0.655206557619248,0.869594579101424,0.874006704692829,0.553424332528637,0.665426901454826,0.599922696333598
15.5,0.983209812882687,0.963378154731496,0.677465445223143,0.707181470894338,0.687601761776364,0.887190875163119,0.890002767814883,0.592029491216957,0.650667498093531,0.643019241495321
16,0.985748968715372,0.968995529555812,0.680755138434901,0.690533367475193,0.6374066910908,0.896767544772046,0.903704769125271,0.59934187907415,0.641780282556909,0.594989486757054
16.5,0.976969225184233,0.968809486070528,0.64905820090452,0.712001282831742,0.633233459503529,0.899994908048286,0.917463518359796,0.573934208243547,0.672905535432252,0.601925369701384
17,0.974814355118859,0.971144697415852,0.638677324411135,0.725145149867165,0.635581585476573,0.901070235760842,0.927413701517361,0.55710335947925,0.693195594111155,0.608788499829161
17.5,0.980847624779615,0.973500306871332,0.674128753547606,0.734719531476285,0.637778990247591,0.922975662815445,0.949013906924077,0.604178175209095,0.717975827996045,0.619601660641217
18,0.982423358834001,0.965168872176816,0.681909185635179,0.734814812631419,0.615103996621177,0.945595484926651,0.950358838468923,0.637405599646903,0.725986723500725,0.605603520556693
18.5,0.984190364131916,0.961884119082457,0.678581861403035,0.751208181458954,0.598175697071711,0.972982209640982,0.97029854461281,0.653877804933444,0.761541711594315,0.602783445305306
19,0.984982281125509,0.955362403390901,0.720275213643789,0.811290608087284,0.588045718831889,0.996928636853332,0.981440980419029,0.715745538433324,0.838615404474825,0.600876924378631
19.5,0.993087762154602,0.954806183499823,0.670592193816867,0.78693107514711,0.597488155299482,1.0350295888017,1.0058725564134,0.691019936366445,0.829259902655507,0.628943469597664
20,0.997224601297134,0.961484514530391,0.678566189397842,0.742128072620786,0.655525591717132,1.07571773081598,1.04565994052166,0.725951548314829,0.810820835489824,0.707055653946453
20.5,0.999133950348702,0.987720684884309,0.680502797627912,0.734903056238636,0.691514786495568,1.06900788947921,1.06695939668893,0.71731503136242,0.798535617867772,0.74072290165558
21,0.998740599914519,0.996054101489044,0.677223521165783,0.739054952113269,0.630252251828679,1.08731794626297,1.11803980985638,0.704453382197337,0.836455662088331,0.704606001981381
21.5,0.999318030318014,0.994514531022567,0.690731639781936,0.780642475783698,0.651386087565147,1.08108419019274,1.09711306822364,0.729046154831414,0.863382392128399,0.714504986756208
22,0.999406581595686,0.996745107265822,0.691294132137128,0.822428172735262,0.621586870961966,1.07732634755177,1.11046151446735,0.706539208677271,0.914650812829783,0.691455851954444
22.5,0.999986487193359,0.996316598338294,0.726760725757526,0.793668599210812,0.654180875626117,1.06540283095747,1.06228475517371,0.769634026075173,0.846509133303722,0.694715588528529
23,0.999234384758965,0.994397917711812,0.713005193119038,0.830628755916867,0.641440105958302,1.04761542866959,1.06265447665074,0.722930126780574,0.870748910100619,0.688959019060691
23.5,0.999468161372244,0.986213867461854,0.67639490142532,0.822602054969948,0.627010981993574,1.04454312378899,1.0405962107844,0.698170320968512,0.867835545623289,0.660273749752958
24,0.999244161620196,0.947845760154161,0.769512965574167,0.762846848374723,0.60065200194357,1.01355965420822,0.965543118280488,0.776554216169276,0.778776796676809,0.611343468617466
